data_name,sample_size,time
almost_sorted_data_100000.txt,100000,0.5678539037704468
random_data_1000.txt,1000,0.003662872314453125
almost_sorted_data_1000000.txt,1000000,6.172169518470764
data_with_duplicates_100000.txt,100000,0.21702773571014405
random_data_100000.txt,100000,0.5884534835815429
data_with_duplicates_1000.txt,1000,0.00177457332611084
almost_sorted_data_1000.txt,1000,0.0027520179748535155
random_data_1000000.txt,1000000,7.58461365699768
data_with_duplicates_1000000.txt,1000000,2.254510688781738
